Open,High,Low,Close,Volume,Dividends,Stock Splits
144.49081435919743,152.22530370208108,142.18752244275748,151.8745880126953,63420300,0.0,0.0
151.08783738874433,156.1872936874246,148.39593700408997,149.48597717285156,77927200,0.0,0.0
145.02161349129338,149.5239184853041,142.9552994047509,144.1780242919922,57969900,0.0,0.0
143.9410307443627,147.37225573029235,142.5192505175172,147.16372680664062,49630700,0.0,0.0
147.0120818127518,149.1731866089132,144.25382469080233,145.8083038330078,41243300,0.0,0.0
151.95987682480546,157.81760438772113,149.362753083422,156.65174865722656,67111700,0.0,0.0
160.74648241184053,161.13510584413748,154.74656761748417,154.96458435058594,62769000,0.0,0.0
157.03087746191216,157.9787309006608,154.97403723539915,156.51904296875,48318200,0.0,0.0
157.6849625327283,158.64228968699842,154.81296660681633,156.52857971191406,51385100,0.0,0.0
155.77974277463417,156.9361253075692,153.83664002908935,156.87924194335938,41905300,0.0,0.0
160.1872571452114,164.6895617099437,159.2394035526362,164.6421661376953,52874300,0.0,0.0
162.27252056372882,164.51894325255736,160.41473575433392,162.9170684814453,40940800,0.0,0.0
165.21087397006804,168.03547345345189,163.8838703437965,167.8079833984375,50479600,0.0,0.0
170.13976003718153,170.6136869453631,166.6990460555909,169.2866973876953,52765600,0.0,0.0
167.41944252842458,169.42888821075923,165.86496267804998,165.93130493164062,36669600,0.0,0.0
164.452603513722,164.61373689398496,157.4479658215462,159.0688018798828,56203700,0.0,0.0
162.45265500207105,164.926553888929,161.9123858808334,164.47158813476562,34620200,0.0,0.0
165.0308078621168,165.93126598218663,161.99767892251862,162.4810791015625,32790800,0.0,0.0
163.08769987665707,165.45733404774205,161.8081061021307,165.44786071777344,34277600,0.0,0.0
167.38151096517757,167.67534334996145,164.2630781053427,164.97396850585938,33194400,0.0,0.0
166.4336412831067,166.50947132086196,160.55695075653242,160.95504760742188,34392700,0.0,0.0
164.18718760925833,168.41460620185836,162.91706736578456,168.17764282226562,51286600,0.0,0.0
170.61365089823016,170.9927865594313,167.04023871586077,169.86485290527344,53875900,0.0,0.0
166.63266802790082,169.32456881719065,164.93600196160241,165.46681213378906,39370500,0.0,0.0
165.39101993412743,169.66583549891993,164.73699847760517,169.51417541503906,30372900,0.0,0.0
171.2013007175261,174.0732957690794,170.51884501586025,171.33399963378906,36839200,0.0,0.0
172.58518988955504,174.59463494769062,172.15865865064302,173.0211944580078,32139300,0.0,0.0
174.56619370740268,174.926382699325,173.05910997240878,174.0259246826172,28316000,0.0,0.0
175.33396531278456,175.35292643558043,173.79844701759438,175.0496063232422,30877800,0.0,0.0
173.59942157303036,177.73206481211713,173.31507699714257,177.00222778320312,30892700,0.0,0.0
177.05905204204092,177.28652764537918,172.79371092227436,172.9927520751953,32038200,0.0,0.0
173.0307023368351,174.45248294032083,167.3340921291514,170.376708984375,44711500,0.0,0.0
168.2819550596364,171.26770316795614,166.5189464364603,171.1160430908203,41873900,0.0,0.0
169.7226658562342,177.30549477035595,167.77008972494357,173.60887145996094,46610400,0.0,0.0
176.0638021772429,176.49033339487778,174.36715063577168,175.26760864257812,35264500,0.0,0.0
175.38132561469354,176.86946249824126,173.92163764116737,174.05433654785156,26799100,0.0,0.0
175.66068745873378,176.64920874209136,174.83376282051205,176.46861267089844,31261300,0.51,0.0
176.2214567764737,177.42858736101067,174.2159152791908,174.34898376464844,29119500,0.0,0.0
174.1209289284326,175.32805988927586,173.5030993721259,174.42507934570312,20826900,0.0,0.0
177.11495937941368,177.26704182371978,172.13438260711965,172.58111572265625,36073600,0.0,0.0
171.27892425897863,172.98031573057037,167.85715639177917,172.80921936035156,39517100,0.0,0.0
171.79221042249597,175.03338242380826,171.45003216242014,172.41952514648438,33810200,0.0,0.0
173.68368727702386,175.14745550760477,171.47854971997998,174.17794799804688,42130400,0.0,0.0
173.50308105663945,173.94031445807596,172.47656081625482,173.7787322998047,22622400,0.0,0.0
175.12840818262552,175.84127822950188,172.3719831360549,175.7557373046875,30794600,0.0,0.0
175.67019636866664,176.73474433085303,174.49157933669008,176.18345642089844,27311000,0.0,0.0
175.17594339707023,176.6396969090423,173.2749565224485,173.8642578125,28761800,0.0,0.0
173.57911125390655,178.43613342107156,172.99930966240385,177.932373046875,39893600,0.0,0.0
176.73476533500545,179.2155539729429,175.3090250719007,179.0349578857422,33211600,0.0,0.0
178.6927800443984,181.25910962308345,177.98940962513453,180.40367126464844,29783900,0.0,0.0
181.66781392729945,188.69195979526327,181.55374485339544,187.09512329101562,43872300,0.0,0.0
183.5688175004387,186.06860558677644,176.85833559384204,177.04843139648438,52854700,0.0,0.0
181.1069873177415,182.228576955462,176.01234264068265,178.44561767578125,43373600,0.0,0.0
175.44207556438678,181.3731596709733,174.90028735842841,179.5862274169922,32770200,0.0,0.0
183.34067171544817,185.89750128714283,181.98147311232987,183.9870147705078,42556700,0.0,0.0
185.3747390455772,186.60088373551318,184.10108128516464,184.6238555908203,25687800,0.0,0.0
184.39572415045265,186.76245799607426,184.39572415045265,186.6008758544922,23061600,0.0,0.0
188.75853105299961,189.4238737093687,184.74744667739753,185.48883056640625,44441100,0.0,0.0
186.09714520202675,190.82109979899005,185.56487107899687,190.64051818847656,32818900,0.0,0.0
192.08520538344897,193.85312366603114,191.45787626628606,191.91412353515625,30917400,0.0,0.0
191.61948849260602,193.18779690970953,186.82899330343227,188.04562377929688,36740600,0.0,0.0
188.00762775594458,190.67851232035468,185.79297603620233,190.421875,27803900,0.0,0.0
189.8420540312599,189.99413646513128,185.23216946864412,186.61038208007812,54675800,0.0,0.0
